0,1,2,3
Dragon Chilly,Homely Paneer Thali,₹229,3 Phulkas+Rice+Dal+Veg Dry +Matar Paneer+Salad+Sweet(Gajar Halwa or Gulab jamun)
Dragon Chilly,Homely Chicken Thali,₹249,3 Phulkas+Rice+Dal+Veg Dry +Chicken Curry+Salad+Sweet(Gajar Halwa or Gulab jamun)
Dragon Chilly,Rice Egg Curry Bowl,₹149,
Dragon Chilly,Homely Egg Thali,₹219,3 Phulkas+Rice+Dal+Veg Dry +Egg Curry+Salad+Sweet(Gajar Halwa or Gulab jamun)
Dragon Chilly,Veg Noodles And Manchurian Bowl,₹199,
Dragon Chilly,Veg Fried Rice And Gobi Manchurian Bowl,₹259,
Dragon Chilly,Veg Fried Rice And Manchurian Bowl,₹259,
Dragon Chilly,Mushroom Fried Rice And Manchurian Bowl,₹269,
Dragon Chilly,Paneer Fried Rice And Manchurian Bowl,₹279,
Dragon Chilly,Paneer Fried Rice And Paneer Manchurian Bowl,₹279,
Dragon Chilly,Chicken Fried Rice And Manchurian Bowl,₹329,
Dragon Chilly,Chicken Noodles And Manchurian Bowl,₹329,
Dragon Chilly,Gobi Chilli,₹179,Sweet 'N' Spicy Gobi served with onions and capsicum
Dragon Chilly,Gobi Manchurian,₹179,"Fried Chunks of Cauliflower, coated with exotic spices, best starter
for your meal"
Dragon Chilly,Baby Corn Chilli,₹189,Shallow fried Crispy Baby corn saute with onions and bell peppers
Dragon Chilly,Baby Corn Manchurian,₹189,
Dragon Chilly,Honey Chilli Potato,₹189,Crispy Potato wedges saute in spicy sauce with honey
Dragon Chilly,Mushroom Chilli,₹189,Mushrooms
Dragon Chilly,Mushroom Manchurian,₹189,
Dragon Chilly,Veg Manchurian,₹189,Deep fried Crispy Veggie Balls with a tangy twist.
Dragon Chilly,Mushroom Pepper Dry,₹199,
Dragon Chilly,Paneer Chilli,₹199,"Paneer cubes deep fried and cooked with red chillies, onions,
capsicum and tomato chilly ... read more"
Dragon Chilly,Paneer Manchurian,₹219,
Dragon Chilly,Egg 65,₹189,
Dragon Chilly,Egg Chilli,₹189,"Egg cubes deep fried and cooked with red chillies, onions, capsicum and
tomato chilly ... read more"
Dragon Chilly,Chicken Chilli,₹239,
Dragon Chilly,Chicken Manchurian,₹239,Fried chicken chunks cooked in a spicy sauce batter
Dragon Chilly,Garlic Chicken,₹239,
Dragon Chilly,Ginger Chicken,₹239,
Dragon Chilly,Pepper Chicken,₹239,
Dragon Chilly,Schezwan Chicken,₹239,
Dragon Chilly,Chicken Chilli Gravy,₹249,
Dragon Chilly,Chicken Dry Fry,₹249,
Dragon Chilly,Chicken Manchurian Gravy,₹249,
Dragon Chilly,Desi Chicken Dry,₹249,
Dragon Chilly,Dragon Chicken,₹249,
Dragon Chilly,Honey Chicken,₹249,
Dragon Chilly,Lemon Chicken,₹249,"Pieces of chicken chunks that are saute and coated with a thick, sweet ... read more"
Dragon Chilly,Chicken Drumstick,₹259,"Chicken wings with tasty marinate of garlic, chilly and soy and deep fried ... read more"
Dragon Chilly,Chicken Lollipop,₹259,"Chicken wings with tasty marinate of garlic, chilly and soy and deep
fried until ... read more"
Dragon Chilly,Cheese Chilli Chicken,₹289,
Dragon Chilly,Gobi Fried Rice,₹189,
Dragon Chilly,Mixed Veg Fried Rice,₹189,
Dragon Chilly,Peas Fried Rice,₹199,
Dragon Chilly,Veg Schezwan Fried Rice,₹199,
Dragon Chilly,Mushroom Fried Rice,₹219,
Dragon Chilly,Paneer Fried Rice,₹219,
Dragon Chilly,Egg Fried Rice,₹199,
Dragon Chilly,Chicken Fried Rice,₹229,
Dragon Chilly,Chicken Schezwan Fried Rice,₹239,
Dragon Chilly,Chicken Triple Fried Rice,₹289,
Dragon Chilly,Veg Noodles,₹169,
Dragon Chilly,Veg Schezwan Noodles,₹179,
Dragon Chilly,Paneer Noodles,₹210,
Dragon Chilly,Veg Triple Schezwan Noodles,₹229,
Dragon Chilly,Egg Noodles,₹199,
Dragon Chilly,Egg Schezwan Noodles,₹210,
Dragon Chilly,Chicken Noodles,₹229,
Dragon Chilly,Chicken Schezwan Noodles,₹239,
Dragon Chilly,Chicken Triple Schezwan Noodles,₹269,
Dragon Chilly,Mushroom Dhingri Matar,₹189,
Dragon Chilly,Dal Fry,₹210,
Dragon Chilly,Aloo Gobhi Masala,₹229,
Dragon Chilly,Bhindi Masala,₹229,
Dragon Chilly,Kashmiri Dum Aaloo,₹229,
Dragon Chilly,Mix Veg Curry,₹229,
Dragon Chilly,Mushroom Masala,₹229,
Dragon Chilly,Veg Kolhpuri,₹229,
Dragon Chilly,Dal Makhini,₹239,
Dragon Chilly,Paneer Masala,₹239,
Dragon Chilly,Paneer Butter Masala,₹249,
Dragon Chilly,Paneer Do Pyaza,₹249,
Dragon Chilly,Paneer Kolhapuri,₹249,
Dragon Chilly,Paneer Lababdaar,₹269,
Dragon Chilly,Pind Da Paneer,₹329,
Dragon Chilly,Egg Curry,₹199,
Dragon Chilly,Egg Masala,₹199,
Dragon Chilly,Egg Omlette Masala,₹199,
Dragon Chilly,Egg Kolhapuri,₹210,
Dragon Chilly,Chicken Curry,₹239,
Dragon Chilly,Chicken Masala,₹249,
Dragon Chilly,Chicken Do Pyaza,₹259,
Dragon Chilly,Chicken Kolhapuri,₹259,
Dragon Chilly,Chicken Pepper Dry,₹259,
Dragon Chilly,Chicken Pesawari,₹269,
Dragon Chilly,Chicken Rara,₹269,
Dragon Chilly,Chicken Butter Masala,₹279,
Dragon Chilly,Chicken Lababdaar,₹299,
Dragon Chilly,Chicken Majedaar,₹299,
Dragon Chilly,Chicken Keema,₹320,
Dragon Chilly,Plain Rice,₹89,
Dragon Chilly,Ghee Rice,₹110,
Dragon Chilly,Jeera Rice,₹129,
Dragon Chilly,Kashmiri Pulao,₹149,
Dragon Chilly,Veg Biryani,₹179,
Dragon Chilly,Paneer Biryani,₹199,
Dragon Chilly,Egg Biryani,₹199,
Dragon Chilly,Chicken Biryani,₹249,
Dragon Chilly,Tawa Roti,₹20,
Dragon Chilly,Butter Roti,₹25,
Dragon Chilly,Plain Paratha,₹25,
Dragon Chilly,Tandoori Roti,₹25,
Dragon Chilly,Ghee Paratha,₹30,
Dragon Chilly,Ghee Roti,₹30,
Dragon Chilly,Tandoori Butter Roti,₹30,
Dragon Chilly,Plain Naan,₹40,
Dragon Chilly,Butter Naan,₹45,
Dragon Chilly,Garlic Naan,₹50,
Dragon Chilly,Butter Kulcha,₹55,
Dragon Chilly,Plain Maggi,₹50,
Dragon Chilly,Veg Maggi,₹79,
Dragon Chilly,Cheese Maggi,₹89,
Dragon Chilly,Egg Maggi,₹89,
Dragon Chilly,Chicken Maggi,₹149,
Dragon Chilly,Chicken Egg Maggi,₹169,
Dragon Chilly,Buttermilk,₹40,
Dragon Chilly,Nimboo Pani,₹40,
Dragon Chilly,Lassi,₹50,
Dragon Chilly,Gulab Jamun [3 Pieces],₹69,
Dragon Chilly,Gajar Halwa,₹99,
Hyderabadi Biryani Hub,Paneer Executive Biryani,₹128,
Hyderabadi Biryani Hub,Chicken Dum Executive Biryani,₹128,
Hyderabadi Biryani Hub,Boneless Special Chicken Executive Biryani,₹128,
Hyderabadi Biryani Hub,Boneless Special Chicken Biryani,₹269,Our famous Boneless Chicken Biryani has juicy boneless Chicken chunks seasoned with Hyderabadi ... read more
Hyderabadi Biryani Hub,Mutton Biryani,₹289,
Hyderabadi Biryani Hub,Prawns Biryani,₹289,
Hyderabadi Biryani Hub,Executive Chicken Dum Biryani + Kebab [2 Pieces],₹209,Executive Chicken Dum Biryani + 2 Pieces Kebab [Save Rs 20]
Hyderabadi Biryani Hub,Chicken Dum Biryani,₹259,This is a classic favourite. Has succulent Spicy Chicken cooked to perfection. A ... read more
Hyderabadi Biryani Hub,Executive Boneless Chicken Biryani + 2 Pieces Kebab,₹219,Executive Boneless Chicken Biryani + 2 Pieces Kebab [Save Rs 20
Hyderabadi Biryani Hub,Paneer Biryani,₹219,A must eat for all Vegetarians! Soft chunks of Paneer cooked in Hyderabadi ... read more
Hyderabadi Biryani Hub,Murgh Tandoori,₹219,
Hyderabadi Biryani Hub,Chicken Lollipop,₹199,"Chicken winglets shaped into lollipops, richly flavoured with spicy masala, deep fried and ... read more"
Hyderabadi Biryani Hub,Chicken Kabab Biryani,₹259,Aromatic Crispy Fried Chicken Kebabs served with Premium Basmati Rice and seasoned to ... read more
Hyderabadi Biryani Hub,Chilli Chicken,₹199,
Hyderabadi Biryani Hub,Egg Biryani,₹209,"An eggylicious biryani with boiled eggs coated with lip-smacking, aromatic masalas, spices and ... read more"
Hyderabadi Biryani Hub,Mushroom Biryani,₹209,
Hyderabadi Biryani Hub,Chicken Fried Rice,₹199,
Hyderabadi Biryani Hub,Vegetable Biryani,₹209,
Hyderabadi Biryani Hub,Chicken 555,₹199,An In - House Special. Juicy Chicken Pieces seasoned with a secret blend ... read more
Hyderabadi Biryani Hub,Chicken Fry Piece Biryani,₹259,Aromatic Crispy Fried Chicken Pieces served with Premium Basmati Rice and seasoned to ... read more
Hyderabadi Biryani Hub,Chicken Tikka Biryani,₹269,"Succulent, spiced Chicken Tikka Pieces served with Premium Basmati Rice and seasoned to ... read more"
Hyderabadi Biryani Hub,Chicken 65,₹199,Juicy Chicken Chunks tossed in Spicy Masala that will leave you craving more.
Hyderabadi Biryani Hub,Chicken Kebab,₹209,
Hyderabadi Biryani Hub,Butter Chicken,₹219,"Classic Indian dish made of juicy chicken in a buttery, mildly spiced gravy ... read more"
Hyderabadi Biryani Hub,Executive Egg biryani + 2 Pieces Kebab,₹199,Executive Egg Biryani + 2 Pieces Kebab [Save Rs 20]
Hyderabadi Biryani Hub,Chicken Noodles,₹219,"Soft steamed noodles stir fried with juicy Chicken Chunks, vegetables and spices"
Hyderabadi Biryani Hub,Schezwan Chicken Fried Rice,₹199,"Cooked Basmati rice rolled with vegetables, chicken nuggets and Asian spices in a ... read more"
Hyderabadi Biryani Hub,Crispy Corn,₹179,Crispy fried corn kernels tossed in pepper and salt based masala.
Hyderabadi Biryani Hub,Chicken Kolhapuri,₹219,Juicy Tender Chicken served in a slightly spicy Kolhapuri Gravy.
Hyderabadi Biryani Hub,Gobi Manchurian,₹169,
Hyderabadi Biryani Hub,Kalmi Chicken,₹180,
Hyderabadi Biryani Hub,Tangdi Chicken,₹190,
Hyderabadi Biryani Hub,Andhra Chicken Curry,₹229,Soft Chicken Chunks served in a spicy Andhra Style curry.
Hyderabadi Biryani Hub,Boneless Special Chicken Biryani,₹269,Our famous Boneless Chicken Biryani has juicy boneless Chicken chunks seasoned with Hyderabadi ... read more
Hyderabadi Biryani Hub,Chicken Manchurian,₹185,
Hyderabadi Biryani Hub,Chicken Tikka Masala,₹229,Succulent Chicken Tikka Pieces Served in a Semi Spicy Gravy.
Hyderabadi Biryani Hub,Boneless Special Chicken Biryani,₹269,Our famous Boneless Chicken Biryani has juicy boneless Chicken chunks seasoned with Hyderabadi ... read more
Hyderabadi Biryani Hub,Chicken Dum Biryani,₹259,This is a classic favourite. Has succulent Spicy Chicken cooked to perfection. A ... read more
Hyderabadi Biryani Hub,Chicken Fry Piece Biryani,₹259,Aromatic Crispy Fried Chicken Pieces served with Premium Basmati Rice and seasoned to ... read more
Hyderabadi Biryani Hub,Chicken Kabab Biryani,₹259,Aromatic Crispy Fried Chicken Kebabs served with Premium Basmati Rice and seasoned to ... read more
Hyderabadi Biryani Hub,Chicken Tikka Biryani,₹269,"Succulent, spiced Chicken Tikka Pieces served with Premium Basmati Rice and seasoned to ... read more"
Hyderabadi Biryani Hub,Andhra Chilli Chicken Biryani,₹269,
Hyderabadi Biryani Hub,Chicken Keema Biryani,₹259,
Hyderabadi Biryani Hub,Mutton Biryani,₹289,
Hyderabadi Biryani Hub,Fish Biryani,₹269,
Hyderabadi Biryani Hub,Prawns Biryani,₹289,
Hyderabadi Biryani Hub,Egg Biryani,₹209,"An eggylicious biryani with boiled eggs coated with lip-smacking, aromatic masalas, spices and ... read more"
Hyderabadi Biryani Hub,Paneer Biryani,₹219,A must eat for all Vegetarians! Soft chunks of Paneer cooked in Hyderabadi ... read more
Hyderabadi Biryani Hub,Vegetable Biryani,₹209,
Hyderabadi Biryani Hub,Mushroom Biryani,₹209,
Hyderabadi Biryani Hub,Biryani Rice,₹189,
Hyderabadi Biryani Hub,Jeera Rice,₹149,
Hyderabadi Biryani Hub,Ghee Rice,₹149,
Hyderabadi Biryani Hub,Cashew Rice,₹169,
Hyderabadi Biryani Hub,Curd Rice,₹119,
Hyderabadi Biryani Hub,Steamed Rice,₹89,
Hyderabadi Biryani Hub,Paneer Tikka,₹209,
Hyderabadi Biryani Hub,Paneer Malai Seekh,₹219,
Hyderabadi Biryani Hub,Veg Seekh Kebab,₹209,
Hyderabadi Biryani Hub,Pahadi Paneer Kabab,₹209,
Hyderabadi Biryani Hub,Murgh Malai Kebab,₹239,
Hyderabadi Biryani Hub,Chicken Seekh Kebab,₹249,
Hyderabadi Biryani Hub,Murgh Tandoori,₹219,
Hyderabadi Biryani Hub,Kalmi Chicken,₹180,
Hyderabadi Biryani Hub,Tangdi Chicken,₹190,
Hyderabadi Biryani Hub,Achari Chicken Tikka,₹239,
Hyderabadi Biryani Hub,Tandoori Fish Tikka,₹239,
Hyderabadi Biryani Hub,Chicken Kebab,₹209,
Hyderabadi Biryani Hub,Chicken Tikka,₹219,
Hyderabadi Biryani Hub,Paprika Grilled Chicken,₹209,
Hyderabadi Biryani Hub,Barbecue Chicken,₹249,
Hyderabadi Biryani Hub,Chicken Reshmi Kabab,₹249,
Hyderabadi Biryani Hub,Fish Kebab,₹229,
Hyderabadi Biryani Hub,Prawns Kebab,₹249,
Hyderabadi Biryani Hub,Paneer 65,₹169,
Hyderabadi Biryani Hub,Paneer Manchurian,₹179,
Hyderabadi Biryani Hub,Chilli Paneer,₹189,
Hyderabadi Biryani Hub,Tawa Paneer,₹189,
Hyderabadi Biryani Hub,Chilli Baby Corn,₹169,
Hyderabadi Biryani Hub,Crispy Baby Corn,₹189,
Hyderabadi Biryani Hub,Crispy Corn,₹179,Crispy fried corn kernels tossed in pepper and salt based masala.
Hyderabadi Biryani Hub,Chilli Mushroom,₹179,
Hyderabadi Biryani Hub,Mushroom 65,₹179,
Hyderabadi Biryani Hub,Mushroom Manchurian,₹179,
Hyderabadi Biryani Hub,Gobi Manchurian,₹169,
Hyderabadi Biryani Hub,Gobi 65,₹179,
Hyderabadi Biryani Hub,Chicken 555,₹199,An In - House Special. Juicy Chicken Pieces seasoned with a secret blend ... read more
Hyderabadi Biryani Hub,Chicken Manchurian,₹185,
Hyderabadi Biryani Hub,Chilli Chicken,₹199,
Hyderabadi Biryani Hub,Chicken Lollipop,₹199,"Chicken winglets shaped into lollipops, richly flavoured with spicy masala, deep fried and ... read more"
Hyderabadi Biryani Hub,Chicken 65,₹199,Juicy Chicken Chunks tossed in Spicy Masala that will leave you craving more.
Hyderabadi Biryani Hub,Ginger Chicken,₹199,
Hyderabadi Biryani Hub,Pepper Chicken,₹199,
Hyderabadi Biryani Hub,Schezwan Chicken,₹199,
Hyderabadi Biryani Hub,Chicken Roast,₹189,
Hyderabadi Biryani Hub,Chicken Ghee Roast,₹229,
Hyderabadi Biryani Hub,Chilli Mutton,₹219,
Hyderabadi Biryani Hub,Mutton Ghee Roast,₹249,
Hyderabadi Biryani Hub,Chilli Mutton Fry,₹219,
Hyderabadi Biryani Hub,Pepper Mutton,₹219,
Hyderabadi Biryani Hub,Apollo Fish,₹219,
Hyderabadi Biryani Hub,Schezwan Fish,₹219,
Hyderabadi Biryani Hub,Chilli Prawns,₹249,
Hyderabadi Biryani Hub,Prawns 65,₹249,
Hyderabadi Biryani Hub,Prawns Manchurian,₹249,
Hyderabadi Biryani Hub,Dal Fry,₹139,
Hyderabadi Biryani Hub,Dal Tadka,₹139,
Hyderabadi Biryani Hub,Aloo Gobi Masala,₹159,
Hyderabadi Biryani Hub,Green Peas Masala,₹159,
Hyderabadi Biryani Hub,Aloo Gobi Matar Masala,₹159,
Hyderabadi Biryani Hub,Matar Makhani,₹159,
Hyderabadi Biryani Hub,Baby Corn Masala,₹179,
Hyderabadi Biryani Hub,Kadai Veg,₹179,
Hyderabadi Biryani Hub,Mix Veg Curry,₹179,
Hyderabadi Biryani Hub,Vegetable Chatpata,₹179,
Hyderabadi Biryani Hub,Kaju Paneer,₹219,
Hyderabadi Biryani Hub,Kadai Paneer,₹189,
Hyderabadi Biryani Hub,Palak Paneer,₹179,
Hyderabadi Biryani Hub,Paneer Tikka Makhani,₹199,
Hyderabadi Biryani Hub,Paneer Butter Masala,₹189,
Hyderabadi Biryani Hub,Paneer Chatpata,₹199,
Hyderabadi Biryani Hub,Khumb Matar Masala,₹199,
Hyderabadi Biryani Hub,Punjabi Paneer,₹199,
Hyderabadi Biryani Hub,Paneer Bhujia,₹219,
Hyderabadi Biryani Hub,Egg Bhurji,₹79,
Hyderabadi Biryani Hub,Egg Curry,₹159,
Hyderabadi Biryani Hub,Butter Chicken,₹219,"Classic Indian dish made of juicy chicken in a buttery, mildly spiced gravy ... read more"
Hyderabadi Biryani Hub,Kadai Chicken,₹219,
Hyderabadi Biryani Hub,Chicken Masala,₹219,
Hyderabadi Biryani Hub,Chicken Kolhapuri,₹219,Juicy Tender Chicken served in a slightly spicy Kolhapuri Gravy.
Hyderabadi Biryani Hub,Chicken Do Pyaza,₹229,
Hyderabadi Biryani Hub,Achari Chicken,₹229,
Hyderabadi Biryani Hub,Punjabi Chicken,₹229,
Hyderabadi Biryani Hub,Chicken Tikka Masala,₹229,Succulent Chicken Tikka Pieces Served in a Semi Spicy Gravy.
Hyderabadi Biryani Hub,Hariyali Chicken,₹229,
Hyderabadi Biryani Hub,Andhra Chicken Curry,₹229,Soft Chicken Chunks served in a spicy Andhra Style curry.
Hyderabadi Biryani Hub,Spicy Mutton Curry,₹249,
Hyderabadi Biryani Hub,Mutton Do Pyaza,₹249,
Hyderabadi Biryani Hub,Mutton Masala,₹259,
Hyderabadi Biryani Hub,Andhra Mutton Curry,₹259,
Hyderabadi Biryani Hub,Mutton Rogan Josh,₹259,
Hyderabadi Biryani Hub,Andhra Fish Curry,₹239,
Hyderabadi Biryani Hub,Prawns Masala,₹289,
Hyderabadi Biryani Hub,Prawns Do Pyaza,₹289,
Hyderabadi Biryani Hub,Kadai Prawns,₹289,
Hyderabadi Biryani Hub,Vegetable Fried Rice,₹179,
Hyderabadi Biryani Hub,Schezwan Noodles,₹219,
Hyderabadi Biryani Hub,Hakka Noodles,₹219,
Hyderabadi Biryani Hub,Vegetable Chowmein,₹199,
Hyderabadi Biryani Hub,Egg Fried Rice,₹179,
Hyderabadi Biryani Hub,Egg Noodles,₹189,
Hyderabadi Biryani Hub,Chicken Fried Rice,₹199,
Hyderabadi Biryani Hub,Schezwan Chicken Fried Rice,₹199,"Cooked Basmati rice rolled with vegetables, chicken nuggets and Asian spices in a ... read more"
Hyderabadi Biryani Hub,Chicken Noodles,₹219,"Soft steamed noodles stir fried with juicy Chicken Chunks, vegetables and spices"
Hyderabadi Biryani Hub,Chicken Hakka Noodles,₹229,
Hyderabadi Biryani Hub,Chicken Schezwan Noodles,₹229,
Hyderabadi Biryani Hub,Chicken Chowmein,₹219,
Hyderabadi Biryani Hub,Special Prawns Fried Rice,₹239,
Hyderabadi Biryani Hub,Non Veg Mixed Fried Rice,₹209,Chicken and prawns
Hyderabadi Biryani Hub,Biryani Rice,₹108,
Hyderabadi Biryani Hub,Veg Executive Biryani,₹119,
Hyderabadi Biryani Hub,Paneer Executive Biryani,₹128,
Hyderabadi Biryani Hub,Egg Executive Biryani,₹128,
Hyderabadi Biryani Hub,Chicken Dum Executive Biryani,₹128,
Hyderabadi Biryani Hub,Boneless Special Chicken Executive Biryani,₹128,
Hyderabadi Biryani Hub,Mixed Vegetables Jumbo Roll,₹119,
Hyderabadi Biryani Hub,Vegetable Cheese Jumbo Roll,₹119,
Hyderabadi Biryani Hub,Matar Paneer Jumbo Roll,₹119,
Hyderabadi Biryani Hub,Paneer Kali Mirch Jumbo Roll,₹119,
Hyderabadi Biryani Hub,Egg Jumbo Roll,₹109,
Hyderabadi Biryani Hub,Chicken Jumbo Roll,₹139,
Hyderabadi Biryani Hub,Mutton Keema Jumbo Roll,₹159,
Hyderabadi Biryani Hub,Mutton Bhuna Jumbo Roll,₹159,
Hyderabadi Biryani Hub,Grilled Prawns Jumbo Roll,₹159,
Hyderabadi Biryani Hub,Executive Chicken Dum Biryani + Kebab [2 Pieces],₹209,Executive Chicken Dum Biryani + 2 Pieces Kebab [Save Rs 20]
Hyderabadi Biryani Hub,Executive Boneless Chicken Biryani + 2 Pieces Kebab,₹219,Executive Boneless Chicken Biryani + 2 Pieces Kebab [Save Rs 20
Hyderabadi Biryani Hub,Executive Egg biryani + 2 Pieces Kebab,₹199,Executive Egg Biryani + 2 Pieces Kebab [Save Rs 20]
Hyderabadi Biryani Hub,4 Roti + Paneer Butter Masala,₹139,Roti (4 Pieces) + Paneer Butter Masala
Hyderabadi Biryani Hub,4 Roti + Dal Fry,₹129,Roti 4 Pcs + Dal Fry - 129
Hyderabadi Biryani Hub,4 Roti + Butter Chicken,₹149,Roti 4 Pieces + Butter Chicken
Hyderabadi Biryani Hub,4 Roti + Chicken Masala,₹149,Roti 4 Pcs + Chicken Masala
Hyderabadi Biryani Hub,Onion Pakoda,₹129,
